id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53147228,"Copacabana, 2 quartos, vista mar, ao lado do hotel Copacabana palace",430243398,Erika,,Copacabana,-22.96578,-43.17857,Entire home/apt,600,5,0,,,1,359,0,
53147679,Apartamento amplo de 2 quartos próximo à Praia | Ipanema,372926740,Casai Brasil,,Ipanema,-22.98453,-43.21059,Entire home/apt,1218,1,4,2022-05-23,0.53,17,226,4,
53355344,Apartamento próximo Santa Teresa e Lapa,127351595,Fabio,,Centro,-22.91772,-43.18874,Entire home/apt,500,3,0,,,2,83,0,
53147820,Vista espetacular mar e lagoa. Flat com piscina.,149580510,Aline,,Leblon,-22.98451,-43.21827,Entire home/apt,597,2,12,2022-06-10,1.91,2,143,12,
53357817,"Apto NOVO e Aconchegante, Barra/Recreio",170916608,Gabriel,,Recreio dos Bandeirantes,-23.00359,-43.446,Private room,166,1,18,2022-06-07,2.56,11,147,18,
53148378,Espaço inteiro: apartamento em Copacabana,234958934,Letícia,,Copacabana,-22.96415,-43.1766,Entire home/apt,206,3,1,2021-11-15,0.14,1,359,1,
53148716,Apto moderno na melhor localização próximo praia e metrô | Ipanema,372926740,Casai Brasil,,Ipanema,-22.98554,-43.19628,Entire home/apt,424,1,19,2022-06-08,2.56,17,204,19,
53357824,Loft fundos- prático próximo a tudo Botafogo,10062261,Monica,,Botafogo,-22.94397,-43.18342,Entire home/apt,109,4,5,2022-04-03,1.23,1,303,5,
53150034,Studio near Copacabana Beach -- NS405.20,1982737,Estadia,,Copacabana,-22.97066,-43.18465,Entire home/apt,360,1,7,2022-05-10,0.97,82,188,7,
53151700,2 bedrooms with balcony in Gávea -- VIC406.20,1982737,Estadia,,Gávea,-22.97555,-43.2298,Entire home/apt,473,1,13,2022-06-05,1.93,82,163,13,
53152044,Apartamento completo no melhor ponto do Flamengo,364960685,Vitor,,Flamengo,-22.93445,-43.17367,Entire home/apt,600,2,5,2022-04-24,0.68,1,78,5,
53152108,Apartamento standard,411895655,Caroline,,Barra da Tijuca,-23.00322,-43.30833,Entire home/apt,145,1,34,2022-06-14,4.98,3,359,34,
53152384,Apartamento aconchegante no Catete,143889455,Ariel,,Catete,-22.92489,-43.1781,Entire home/apt,186,2,4,2022-05-31,0.67,1,59,4,
53412274,Flat vista mar no mais badalado ponto da Barra,110938641,Aline,,Barra da Tijuca,-23.01553,-43.30303,Entire home/apt,1800,2,1,2022-01-02,0.18,1,365,1,
53298307,Quarto encantador em Ipanema,368821292,Andrea,,Ipanema,-22.98547,-43.20683,Private room,280,1,0,,,1,364,0,
53298633,Ipanema 400 m from de beach. Good vibes! =),15758557,Francisco,,Ipanema,-22.98454,-43.19621,Private room,150,5,4,2022-03-28,0.74,5,143,4,
53303957,Apartamento Encantador em Copacabana !!!,56058824,Tatiana,,Copacabana,-22.96583,-43.17777,Entire home/apt,250,4,7,2022-06-19,1.03,5,72,7,
53306274,Conjugado com ótima localização em Copacabana,431563011,Amarildo,,Copacabana,-22.98261,-43.19441,Entire home/apt,183,1,14,2022-04-30,1.92,1,335,14,
53307046,Reveillon e conforto no Rio de Janeiro!,245302019,Harley,,Catete,-22.92866,-43.17825,Entire home/apt,390,5,0,,,1,0,0,
53307134,Oásis em Copacabana com área externa com 110m²,226408578,Adriano,,Copacabana,-22.96401,-43.19138,Entire home/apt,2000,3,0,,,1,0,0,
53307276,Barra Palace  Luxury Accommodation by Rio Paraíso,431569477,Rio,,Barra da Tijuca,-23.01027,-43.32171,Entire home/apt,329,2,3,2022-02-06,0.44,2,139,3,
53308157,"Casa da San, Estilo para sua passagem de Trabalho.",380599414,Sandra,,Guaratiba,-22.95145,-43.56587,Entire home/apt,447,1,0,,,1,365,0,
53308433,Reformado! A 1 quadra Praia de Copacabana e 3 qts,16992056,Irineu,,Copacabana,-22.96552,-43.18017,Entire home/apt,750,20,0,,,5,88,0,
53308624,"Lindo apartamento, com piscina e academia.",365639025,Ramayana,,Jacarepaguá,-22.9651,-43.40298,Entire home/apt,200,3,0,,,1,70,0,
53308747,Great apartment in Copacabana!,44452529,Brida,,Copacabana,-22.97644,-43.19309,Private room,150,1,2,2022-04-23,0.35,1,0,2,
53308748,"Apartamento Copacabana,Posto 6, em frente ao metrô",374209027,Angela,,Copacabana,-22.98179,-43.1936,Entire home/apt,200,2,5,2022-04-24,0.68,1,167,5,
53309666,"Omar do Rio: Big Apartment for up to 10 people, 250mbps Internet, Workstation, 90m from the Metro and 500m from Ipanema Beach (VP 29/502)",6000862,,,Ipanema,-22.98424,-43.19718,Entire home/apt,652,1,16,2022-06-19,2.34,112,214,16,
53309954,Studio Copacabana Posto 3 /Praia-Metrô/Wi-Fi 350Mb,31226043,Alan,,Copacabana,-22.96839,-43.18346,Entire home/apt,259,3,4,2022-03-14,0.65,12,162,4,
53310101,Quarto em casa a 1 minuto da praia de ipanema.,377135919,Luiz Fernando,,Copacabana,-22.98401,-43.19413,Private room,300,2,1,2022-01-01,0.17,3,361,1,
53310924,4 pessoas Reveillon quadra praia de Copacabana,9226189,Débora,,Copacabana,-22.97423,-43.19038,Entire home/apt,487,4,0,,,5,87,0,
53311017,Ap/Centro/Lapa/quarto/sala/cozinha/ banheiro/wi-fi,21702434,Andréa,,Centro,-22.91171,-43.18313,Entire home/apt,125,3,5,2022-04-26,0.77,2,141,5,
53311111,"Omar do Rio: Cozy 2 Bedrooms with Garage, Internet + Wi-Fi, SmarTv 43"" , close to the Metro and the beaches of Ipanema and Copacabana (BC 473/704)",6000862,,,Copacabana,-22.98234,-43.19355,Entire home/apt,401,1,5,2022-05-03,0.68,112,220,5,
53358546,Studio Bartho 205,36744189,Monica,,Leblon,-22.98445,-43.2231,Entire home/apt,221,2,16,2022-05-28,2.42,25,167,16,
53360012,Long stay / 2 bedroom Apartment  - Laranjeiras.,39518149,Miriam,,Laranjeiras,-22.93772,-43.19363,Private room,250,1,0,,,1,365,0,
53311140,The best apt no coração daGávea,5276002,Ana,,Gávea,-22.97628,-43.23157,Entire home/apt,500,5,0,,,1,83,0,
53311867,Estadia Carioca | 3Q | Cozy apartment in Leblon -- AT601.20,1982737,Estadia,,Leblon,-22.98495,-43.22861,Entire home/apt,540,1,2,2022-04-24,0.54,82,54,2,
53312103,Studio Delux com vista exclusiva para o  cristo,431607625,Letícia,,Copacabana,-22.96902,-43.1845,Entire home/apt,170,2,26,2022-06-09,3.84,1,63,26,
53361332,Apê aconchegante no coração de Copacabana,430964440,Lilian,,Copacabana,-22.96567,-43.17899,Entire home/apt,150,2,10,2022-06-19,1.79,1,258,10,
53412945,"Studio Copacabana, melhor localização, reformado!",432474163,Gabriela,,Copacabana,-22.96205,-43.17483,Entire home/apt,150,1,28,2022-06-17,4.91,1,342,28,
53413760,Lindo Flat vista Mar - Barra da Tijuca,46664224,Rafael,,Barra da Tijuca,-23.00361,-43.34031,Entire home/apt,139,2,15,2022-06-05,2.22,29,90,15,
53414277,Rio063 - Exclusive duplex penthouse overlooking Leblon,22805631,Latin Exclusive,,Leblon,-22.98725,-43.22379,Entire home/apt,11823,1,0,,,46,364,0,
53414502,Lindo Flat Vista Mar - Barra da Tijuca,46664224,Rafael,,Barra da Tijuca,-23.00365,-43.3406,Entire home/apt,142,2,17,2022-06-12,2.49,29,80,17,
53414723,Studio Copa!,385972677,Alexandre E Andressa,,Copacabana,-22.96694,-43.18736,Entire home/apt,500,1,0,,,1,80,0,
53362124,Lindo apartamento em Copacabana - Pertinho do mar,6468360,Angelo,,Copacabana,-22.96394,-43.17518,Entire home/apt,290,2,11,2022-05-24,1.62,1,39,11,
53415141,A uma quadra da praia de copacabana,432058299,Maria Ginolena,,Copacabana,-22.98155,-43.19116,Entire home/apt,185,3,15,2022-03-23,2.34,1,114,15,
53415453,Apto entre o Mar e a Lagoa-Jard. Oceânico/Barra,263829913,Andre,,Barra da Tijuca,-23.009373,-43.307323,Entire home/apt,363,3,8,2022-05-30,1.56,2,165,8,
53415661,Tabas | Moderno apto de 4qtos - Leblon-RJ | LB0003,341887136,Tabas,,Leblon,-22.98272,-43.21918,Entire home/apt,559,90,3,2022-03-02,0.53,69,300,3,
53415930,Tabas | Espaçoso ap de 4qtos no Leblon-RJ | LB0005,341887136,Tabas,,Leblon,-22.98606,-43.22416,Entire home/apt,913,90,1,2022-02-12,0.23,69,165,1,
53418127,Lindo flat Vista Mar - Barra da Tijuca,46664224,Rafael,,Barra da Tijuca,-23.00519,-43.34037,Entire home/apt,155,2,12,2022-05-29,1.93,29,86,12,
53313814,Apartamento Mobiliado Verde Parque Praia Flamengo,123023840,Luiz Fernando,,Flamengo,-22.93136,-43.17694,Entire home/apt,400,5,0,,,1,363,0,
53314739,Oportunidade quarto padrão hotel perto da praia,379365353,Leonardo,,Jacarepaguá,-22.96928,-43.36778,Entire home/apt,157,2,20,2022-05-29,3.47,1,273,20,
53318245,Aconchegante apartamento com 1 suíte,26779723,Mitchell,,Copacabana,-22.97379,-43.19051,Private room,300,1,0,,,2,364,0,
53320175,Cozy Flat in Copacabana Beach - Rio de Janeiro,209480378,Pablo,,Copacabana,-22.96725,-43.18166,Entire home/apt,186,2,4,2022-06-19,0.74,1,147,4,
53320295,CONDOMÍNIO RESERVA FLORATA,171188122,Sergio Luiz,,Curicica,-22.95008,-43.38044,Private room,144,1,7,2022-06-19,1.24,1,346,7,
53321610,Comfort and cozy at Christ's feet,52394210,Kelli & Isaac,,Humaitá,-22.95778,-43.19887,Entire home/apt,353,2,2,2022-04-29,0.56,3,194,2,
53322277,Quarto Família/Amigos (8) - Um quarteirão da praia,421876226,Natália,,Leme,-22.96345,-43.16849,Private room,895,2,0,,,11,90,0,
53362351,"Apartamento Encantador  Copacabana, pertinho mar!",430827088,Joao Ferreira,,Copacabana,-22.96205,-43.17438,Entire home/apt,156,2,21,2022-06-05,3.28,1,104,21,
53323375,temporada,431711266,Chia Lo,,Santa Teresa,-22.91648,-43.17857,Entire home/apt,147,1,10,2022-05-01,3.16,1,353,10,
53323770,Apartamento aconchegante Copacabana,431460823,Lenita,,Copacabana,-22.97736,-43.19137,Entire home/apt,133,2,20,2022-05-19,3.03,1,324,20,
53326880,Apto impecável de frente para praia da Barra!,82192797,Samir,,Barra da Tijuca,-23.01155,-43.32235,Entire home/apt,495,5,3,2022-05-12,0.62,2,325,3,
53326990,APARTAMENTO NA PRAIA DO RECREIO 02,47584281,Renato,,Recreio dos Bandeirantes,-23.02786,-43.47646,Entire home/apt,700,1,0,,,73,358,0,
53327122,"Quarto Casa de vila, 1 minuto da praia de Ipa/Copa",377135919,Luiz Fernando,,Ipanema,-22.9857,-43.19299,Private room,350,2,0,,,3,363,0,
53418488,Loft estiloso com churrasqueira e estacionamento.,69818055,Jacira,,Barra de Guaratiba,-23.028212,-43.560886,Entire home/apt,707,5,1,2022-01-07,0.18,1,178,1,
53418977,SuhcasaCopacabana 06 Studio Posto 3,310319158,Suellen,,Copacabana,-22.97004,-43.18654,Entire home/apt,130,2,22,2022-06-10,3.14,12,66,22,
53419168,"Apartamento em Copacabana, próximo à praia.",235894308,Marcella,,Copacabana,-22.96255,-43.18156,Entire home/apt,1700,3,0,,,1,173,0,
53362745,Kitnet Sol da manhã,185204447,Bruno,,Curicica,-22.952942,-43.38089,Entire home/apt,55,3,0,,,3,86,0,
53364025,Apart. ideal para familia na praia de Copacabana,10519865,Mélanie,,Leme,-22.96232,-43.16654,Entire home/apt,474,1,1,2022-01-02,0.18,1,359,1,
53364699,☆ Apê ENCANTADOR em Copa! (150m PRAIA e metrô) ☆,14762534,Ana,,Copacabana,-22.9651,-43.17974,Entire home/apt,203,1,1,2022-04-24,0.51,1,346,1,
53364710,Pequena Pérola do Recreio,388257058,Kamila,,Recreio dos Bandeirantes,-23.003574,-43.446636,Entire home/apt,176,2,10,2022-04-24,1.78,1,80,10,
53327644,Condominio Alto Padrão Golden Green Barra da Tijuc,47433603,Fernanda,,Barra da Tijuca,-23.01349,-43.40005,Entire home/apt,2000,2,0,,,1,306,0,
53365418,Suíte em apartamento aconchegante,129450953,Thobias Vincensi,,Jacarepaguá,-22.97094,-43.39401,Private room,155,3,0,,,2,0,0,
53365824,Apartamento na Barra da Tijuca com Vista ao Mar,402571114,Lucas,,Barra da Tijuca,-23.00602,-43.42996,Entire home/apt,200,1,0,,,1,0,0,
53419228,"Duplex apartment, P4, Barra- 500m from the beach.",398771228,Raquel,,Barra da Tijuca,-23.00578,-43.32452,Private room,135,2,18,2022-05-27,3.16,1,0,18,
53369676,Great located room in the heart of the city center,376148117,Julia,,Santa Teresa,-22.92177,-43.18041,Private room,155,1,0,,,1,87,0,
53419386,PremierApartment- Próximo shopping Jacarepaguá,325866440,Enrique Y Fernanda,,Gardênia Azul,-22.95628,-43.34817,Entire home/apt,350,4,2,2022-03-01,0.36,3,341,2,
53419530,Padrão Alucinatório frente o mar em COPA,91654021,Daniel,,Copacabana,-22.96394,-43.17479,Entire home/apt,5690,5,0,,,184,180,0,
53327870,No melhor ponto de Copacabana,109448739,Roberta,,Copacabana,-22.96819,-43.18416,Entire home/apt,410,2,2,2022-04-24,0.53,1,0,2,
53327887,Belíssimo apt no Leblon na quadra da praia,823800,Rafaella,,Leblon,-22.98548,-43.22319,Entire home/apt,700,5,0,,,19,108,0,
53328447,Apartamento encantador no Jardim Botanico,46586869,Helcio,,Jardim Botânico,-22.96213,-43.21739,Entire home/apt,230,2,7,2022-04-25,1.23,1,122,7,
53482236,Loft encantador em Copacabana próximo a praia,58839922,Andrea,,Copacabana,-22.96343,-43.17584,Entire home/apt,380,4,1,2022-01-03,0.18,2,64,1,
53372485,Apartamento aconchegante 110m2 e 3 quartos no Leme,131285791,Gabriel,,Copacabana,-22.96456,-43.17486,Entire home/apt,500,1,2,2022-04-24,0.35,1,81,2,
53483867,Quarto Encantado,383199172,Nana,,Ipanema,-22.98482,-43.19451,Private room,240,1,1,2022-01-03,0.18,2,365,1,
53488345,Apartamento encantador na rua principal de Ipanema,427276269,Lillyan,,Ipanema,-22.98346,-43.21081,Entire home/apt,2500,1,0,,,1,365,0,
53489460,Casa em Santa Teresa! Aceita pet! 🐾🏳️‍🌈♀️,371911706,Nice,,Rio Comprido,-22.93061,-43.19663,Private room,120,1,2,2022-03-01,0.35,2,90,2,
53489996,Belíssimo apartamento no coração de Ipanema,325635866,Simone,,Ipanema,-22.98508,-43.20018,Entire home/apt,800,2,26,2022-05-29,3.94,1,93,26,
53490306,COPACABANA IPÊ,60298129,Danide,,Copacabana,-22.9697,-43.18714,Entire home/apt,280,5,4,2022-05-24,1.09,30,144,4,
53372622,Apartamento cobertura encantador e familiar,432136568,Carlos Alberto,,Barra de Guaratiba,-23.06709,-43.56625,Entire home/apt,800,1,0,,,1,365,0,
53372651,Quarto4 Aconchegante casal São Cristóvão,235670926,Diogo,,São Cristóvão,-22.90239,-43.22341,Private room,65,1,7,2022-06-12,1.00,8,362,7,
53373125,Rio Spot Homes T037 Ocean View,13580277,Marcio,,Copacabana,-22.984491,-43.189919,Entire home/apt,1867,1,2,2022-04-24,0.92,53,163,2,
53420401,COPACABANA para descansar e ser feliz!,328498681,Flávia,,Copacabana,-22.97386,-43.18777,Entire home/apt,914,1,0,,,1,361,0,
53424403,Apartamento no melhor ponto de Botafogo.,146649872,Graziela,,Botafogo,-22.95208,-43.18323,Entire home/apt,176,2,0,,,2,328,0,
53373600,Quarto privativo em apartamento compartilhado.,17689357,Renan,,Tijuca,-22.920961,-43.227303,Private room,59,2,2,2022-01-06,0.31,4,311,2,
53373656,Apartamento mobiliado aconchegante em Flamengo,223524310,Soraya,,Catete,-22.92487,-43.17856,Entire home/apt,280,1,0,,,1,264,0,
53373841,Quarto privativo em ambiente familiar,17689357,Renan,,Tijuca,-22.920961,-43.227303,Private room,59,2,4,2022-02-21,0.66,4,325,4,
53373985,Suite Espaçosa em ambiente familiar e centralizado,17689357,Renan,,Tijuca,-22.920961,-43.227303,Private room,80,2,5,2022-05-07,0.88,4,357,5,
53374541,Confortável 4 quartos Quadra Praia Ipanema c/vaga,432148927,Vera,,Ipanema,-22.98632,-43.19754,Entire home/apt,550,5,2,2022-01-16,0.35,1,43,2,
53425148,"Vista pro Cristo
Laranjeiras 
Zona Sul",386460621,Marcella,,Laranjeiras,-22.93809,-43.18981,Entire home/apt,497,1,0,,,1,153,0,
53426284,"Aquarela Carioca - Exclusivo, Copacabana, Espaço e Família!",30165706,Yes Temporada,,Copacabana,-22.979494,-43.190701,Entire home/apt,566,3,9,2022-05-16,1.38,47,190,9,
53427253,Charmoso apartamento no Centro do Rio.,432143221,Marcus Vinicius,,Centro,-22.91171,-43.17575,Entire home/apt,115,4,0,,,6,340,0,
53427447,Apartamento aconchegante a 50m da praia!,340425188,Daniel Cândido,,Copacabana,-22.97881,-43.19029,Entire home/apt,145,1,15,2022-06-12,2.60,1,149,15,
53491825,Lovely 2-bedroom apt with office space in Gavea,4005551,Krishna,,Gávea,-22.97617,-43.22762,Entire home/apt,500,5,0,,,2,107,0,
53492685,Studio encantador no Leblon 🌴,67693886,Liz,,Leblon,-22.98358,-43.2228,Entire home/apt,190,2,13,2022-05-23,2.04,1,130,13,
53493001,Cobertura na Barra da Tijuca. Vista panorâmica.,18462567,João,,Barra da Tijuca,-23.0082,-43.36631,Entire home/apt,729,3,1,2022-01-12,0.19,1,201,1,
53429967,Luxurious penthouse with BBQ and Jacuzzi in Ipanema,74463624,Mozart,,Ipanema,-22.98545,-43.19532,Entire home/apt,1290,1,15,2022-05-29,2.45,67,338,15,
53374913,TC901 Praia com vista total,164822022,Priscilla,,Copacabana,-22.97807,-43.18835,Entire home/apt,214,1,5,2022-04-21,1.21,35,179,5,
53375402,"Apartamento amplo, claro e ventilado na Tijuca.",17689357,Renan,,Tijuca,-22.920961,-43.227303,Entire home/apt,450,3,1,2021-12-27,0.17,4,311,1,
53375639,Suíte Encantada,383549271,Cleber,,Rio Comprido,-22.92738,-43.21236,Private room,120,2,0,,,1,364,0,
53430248,Well located and charming house with backyard,82076410,Nathaly,,Catete,-22.92603,-43.18086,Entire home/apt,238,5,0,,,1,332,0,
53375657,Apartamento excelente em Copacabana,375142159,Roberta,,Copacabana,-22.96507,-43.19231,Entire home/apt,250,4,1,2022-03-02,0.27,1,146,1,
53376971,Apartamento com vista para posto 6 Copacabana,430995913,Tatiane,,Copacabana,-22.9836,-43.19259,Entire home/apt,250,1,4,2022-04-24,0.81,1,33,4,
53377115,Beautiful Beach walk Apartment with Ocean View,62006115,Rafael,,Barra da Tijuca,-23.009821,-43.357937,Entire home/apt,600,3,16,2022-05-08,2.86,1,334,16,
53379029,Amazing bedroom with a view,3343787,Lucas,,Botafogo,-22.95163,-43.17532,Private room,620,3,0,,,1,180,0,
53493088,Apt aconchegante e silencioso na Praia do Flamengo,19947184,Ana Luisa,,Flamengo,-22.9395,-43.17475,Entire home/apt,119,2,2,2022-02-01,0.34,1,195,2,
53379096,Lindo Apartamento na Lapa - Arcos da Lapa,432143221,Marcus Vinicius,,Centro,-22.9126,-43.18218,Entire home/apt,130,3,2,2022-01-20,0.35,6,351,2,
53379730,Baixo Copacabana,59307771,Eugenia,,Copacabana,-22.96963,-43.18566,Entire home/apt,600,2,5,2022-04-24,0.88,1,348,5,
53493762,Linda Casa com vista Deslumbrante!,423470070,Flavia,,Vidigal,-22.99629,-43.23866,Entire home/apt,390,3,0,,,1,365,0,
53430264,Quarto aconchegante no coração de Botafogo,47993850,Lucas,,Botafogo,-22.95552,-43.19343,Private room,150,1,2,2022-04-24,0.54,1,360,2,
53430435,Renovated Studio Apartment - Flamengo,109582975,Nathalia,,Flamengo,-22.93852,-43.17612,Entire home/apt,139,2,14,2022-05-30,2.12,3,138,14,
53431305,"Loft,  reformado, no melhor ponto de Copacabana.",370186226,Henrique,,Copacabana,-22.98237,-43.19211,Entire home/apt,164,3,13,2022-05-06,2.38,2,356,13,
53431362,Maravilhosa cobertura ao lado do metrô da Tijuca,38546953,Morine,,Tijuca,-22.9307,-43.24262,Entire home/apt,550,2,14,2022-05-22,2.11,1,330,14,
53432094,Loft Catete,432631147,Juliana Lima,,Catete,-22.92625,-43.17909,Entire home/apt,108,3,2,2022-04-23,0.71,1,286,2,
53432130,Recanto na Glória,432632941,Regina,,Santa Teresa,-22.9186,-43.17972,Entire home/apt,150,4,1,2022-01-24,0.20,1,0,1,
53432429,Pensionato Feminino 311: Individual Segurança WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.95231,-43.18218,Private room,61,1,26,2022-06-12,3.79,10,343,26,
53381070,Cute flat with amazing nature view in lively area,419894727,Patrick,,Botafogo,-22.95206,-43.19395,Entire home/apt,300,2,4,2022-03-08,0.66,1,0,4,
53381159,Lindo Ap 2  Quartos todo montado acomoda 5 pessoas,296517423,Juliana,,Recreio dos Bandeirantes,-23.01515,-43.45266,Entire home/apt,600,1,0,,,1,113,0,
53432852,Casa proximo a praia do Recreio,186343071,Neiva,,Recreio dos Bandeirantes,-23.03199,-43.4887,Entire home/apt,450,3,0,,,2,361,0,
53432967,"Casa pé na água,  no mais lindo canto da cidade.",306870166,Igor,,Barra de Guaratiba,-23.06006,-43.56123,Entire home/apt,1951,1,12,2022-06-06,1.98,1,342,12,
53494631,Perfect apartment in Leblon,32931668,Gabriele,,Leblon,-22.98239,-43.22495,Entire home/apt,631,3,3,2022-05-02,0.58,1,322,3,
53494746,"Acolhimento, comida boa e vista incrível.",420746654,Hostel Legrand,,Barra de Guaratiba,-23.07199,-43.56655,Private room,370,1,5,2022-03-02,0.76,2,362,5,
53381338,Apartamento encantador a 100m da praia no Leme,68055745,Andre,,Leme,-22.96389,-43.17155,Entire home/apt,314,3,5,2022-05-30,0.78,1,217,5,
53381601,Vista ao mar familiar e encantador,431902443,Sara,,Barra da Tijuca,-23.01039,-43.32206,Entire home/apt,750,5,2,2022-01-30,0.35,1,352,2,
53494996,Apartamento em Copacabana muito bem localizado.,22043630,Shermam,,Copacabana,-22.96371,-43.17605,Entire home/apt,241,4,1,2022-01-03,0.18,1,179,1,
53495480,"INCRÍVEL BOTAFOGO
ÓTIMA LOCALIZAÇÃO
DIÁRIAS $90,00",5748001,Evelyne,,Botafogo,-22.95471,-43.17962,Entire home/apt,90,28,2,2022-02-02,0.34,2,102,2,
53495667,APARTAMENTO BARRA SUL,47584281,Renato,,Barra da Tijuca,-23.0093,-43.42967,Entire home/apt,620,2,0,,,73,363,0,
53495826,ALUGUE 6 NOITES E GANHE MAIS UMA EM COPACABANA,285750734,Nicholas,,Copacabana,-22.96467,-43.17856,Entire home/apt,280,4,1,2022-01-04,0.18,1,184,1,
53495998,Little Charm in Copacabana,164659397,Dirceu,,Copacabana,-22.96362,-43.17428,Entire home/apt,166,2,21,2022-06-19,3.73,2,179,21,
53496722,Belíssimo Apartamento,53420450,Rosana Cristina,,Centro,-22.91156,-43.18721,Entire home/apt,5000,2,0,,,1,365,0,
53433187,Apto encantador em rua silenciosa em Laranjeiras,26925910,Patrícia,,Laranjeiras,-22.9298,-43.19047,Entire home/apt,220,1,4,2022-03-02,0.65,1,364,4,
53381684,404 loft simples a 100 metros da praia Copacabana,134280245,Alessandra,,Copacabana,-22.96478,-43.17615,Entire home/apt,190,1,0,,,6,354,0,
53381806,Apartamento aconchegante na melhor rua de Botafogo,94855718,Julia,,Botafogo,-22.94894,-43.19079,Entire home/apt,273,4,1,2022-01-02,0.18,1,356,1,
53433341,Cobertura Duplex Frente mar praia Barra da Tijuca,432642356,Barbastefano,,Barra da Tijuca,-23.01012,-43.34601,Entire home/apt,700,2,3,2022-04-24,0.51,1,283,3,
53433360,Tiffany’s Amazing View Cozy & Functional up/to 04,1422607,Leo&Archanjo,,Ipanema,-22.98439,-43.19832,Entire home/apt,1800,5,0,,,45,0,0,
53433409,Apartamento encantador no Humaitá,2400473,Isabel,,Humaitá,-22.95303,-43.19944,Entire home/apt,579,2,0,,,1,88,0,
53434486,Cantinho da Gratidão!,104538626,Harielle,,Centro,-22.911154,-43.185577,Entire home/apt,250,3,2,2022-04-25,0.35,1,87,2,
53435619,Apartamento aconchegante em Botafogo,432645474,Adriana,,Botafogo,-22.95484,-43.1808,Entire home/apt,1000,1,0,,,1,365,0,
53381935,"(412) Apartamento Copacabana 
100 metros da praia",134280245,Alessandra,,Copacabana,-22.96225,-43.17492,Entire home/apt,210,1,3,2022-05-15,0.60,6,193,3,
53382221,"2 quartos, Ipanema, linda vista, ao lado da praia.",432216095,André Luiz,,Ipanema,-22.983446,-43.19698,Entire home/apt,670,5,0,,,1,87,0,
53497501,"Melhor local da Barra da Tijuca , Largo da Barra",433200862,Orlando,,Barra da Tijuca,-23.00713,-43.29502,Entire home/apt,800,3,0,,,1,358,0,
53382357,Apartamento de frente pro mar com piscina,230165528,Bruna,,Barra da Tijuca,-23.01191,-43.32689,Entire home/apt,1500,7,1,2022-03-02,0.27,1,357,1,
53382549,Condomínio de luxo no Recreio dos Bandeirantes,432183295,Alexandre,,Recreio dos Bandeirantes,-23.00972,-43.460606,Entire home/apt,386,3,1,2022-01-02,0.18,1,357,1,
53497905,Condomínio com área de lazer próximo a praia,212444543,Lucia,,Barra da Tijuca,-23.0039,-43.34042,Private room,500,5,0,,,1,365,0,
53498103,Lugar mágico em uma ilha na barra da tijuca no Rio,303260661,Ana Paula,,Itanhangá,-22.98782,-43.30503,Entire home/apt,135,2,3,2022-02-28,0.53,1,322,3,
53498202,TIR7 #1002 - Excelente Apartamento 3 Quartos em Copacabana!,366913236,Daniel,,Copacabana,-22.97762,-43.19098,Entire home/apt,572,1,0,,,15,76,0,
53499644,Ap com ótima localização em Copacabana,255225356,Daniel,,Copacabana,-22.96354,-43.17433,Entire home/apt,390,1,3,2022-04-23,0.52,1,354,3,
53499709,Peace and quiet within the city,9704879,Vitor,,Botafogo,-22.95462,-43.18552,Private room,227,1,2,2022-04-24,0.35,2,88,2,
